V,timestamps
-1.88018798828125,5e-05
-1.87744140625,0.0001
-1.8865966796875,0.00015000000000000001
-1.93511962890625,0.0002
-1.88812255859375,0.00025
-1.72210693359375,0.00030000000000000003
-1.9677734375,0.00035
-1.77642822265625,0.0004
-1.8939208984375,0.00045000000000000004
-1.871337890625,0.0005
-1.90673828125,0.00055
-1.80572509765625,0.0006000000000000001
-1.91497802734375,0.0006500000000000001
-1.90093994140625,0.0007
-2.05963134765625,0.00075
-2.0574951171875,0.0008
-2.0098876953125,0.0008500000000000001
-1.95953369140625,0.0009000000000000001
-2.04925537109375,0.00095
-1.80328369140625,0.001
-2.00531005859375,0.0010500000000000002
-1.83563232421875,0.0011
-2.149658203125,0.00115
-1.88934326171875,0.0012000000000000001
-1.890869140625,0.00125
-1.81304931640625,0.0013000000000000002
-1.88812255859375,0.00135
-1.84356689453125,0.0014
-2.27203369140625,0.0014500000000000001
-2.00439453125,0.0015
-1.8353271484375,0.0015500000000000002
-1.90460205078125,0.0016
-1.9366455078125,0.00165
-1.806640625,0.0017000000000000001
-2.076416015625,0.00175
-1.99859619140625,0.0018000000000000002
-1.8280029296875,0.00185
-1.9207763671875,0.0019
-1.842041015625,0.0019500000000000001
-2.04925537109375,0.002
-1.802978515625,0.00205
-1.90338134765625,0.0021000000000000003
-1.793212890625,0.00215
-1.90521240234375,0.0022
-2.12310791015625,0.0022500000000000003
-1.7926025390625,0.0023
-1.74285888671875,0.00235
-1.81365966796875,0.0024000000000000002
-1.92291259765625,0.00245
-1.96807861328125,0.0025
-1.8682861328125,0.00255
-2.2900390625,0.0026000000000000003
-1.8560791015625,0.00265
-1.73126220703125,0.0027
-2.02880859375,0.0027500000000000003
-1.97509765625,0.0028
-2.3236083984375,0.00285
-1.84722900390625,0.0029000000000000002
-1.9696044921875,0.00295
-1.95556640625,0.003
-2.15972900390625,0.00305
-2.04132080078125,0.0031000000000000003
-1.99920654296875,0.00315
-2.07122802734375,0.0032
-2.0562744140625,0.0032500000000000003
-2.169189453125,0.0033
-2.30072021484375,0.00335
-2.066650390625,0.0034000000000000002
-2.08984375,0.0034500000000000004
-2.13287353515625,0.0035
-1.92657470703125,0.00355
-2.02667236328125,0.0036000000000000003
-2.10662841796875,0.00365
-2.117919921875,0.0037
-2.012939453125,0.0037500000000000003
-2.14447021484375,0.0038
-2.25433349609375,0.00385
-2.1453857421875,0.0039000000000000003
-2.17254638671875,0.00395
-2.03277587890625,0.004
-2.3016357421875,0.00405
-2.00164794921875,0.0041
-2.19207763671875,0.00415
-2.220458984375,0.004200000000000001
-1.91009521484375,0.00425
-2.32818603515625,0.0043
-2.0721435546875,0.004350000000000001
-1.9866943359375,0.0044
-1.99981689453125,0.00445
-1.8560791015625,0.0045000000000000005
-1.85943603515625,0.00455
-1.89117431640625,0.0046
-1.75811767578125,0.0046500000000000005
-1.95648193359375,0.0047
-2.01416015625,0.00475
-1.876220703125,0.0048000000000000004
-1.78009033203125,0.00485
-1.74652099609375,0.0049
-2.12677001953125,0.00495
-1.7694091796875,0.005
-1.783447265625,0.005050000000000001
-1.4630126953125,0.0051
-1.763916015625,0.00515
-1.63299560546875,0.005200000000000001
-1.71875,0.00525
-2.0660400390625,0.0053
-1.85577392578125,0.005350000000000001
-1.79473876953125,0.0054
-1.71539306640625,0.00545
-1.53533935546875,0.0055000000000000005
-1.826171875,0.00555
-1.7840576171875,0.0056
-1.6192626953125,0.0056500000000000005
-1.63665771484375,0.0057
-1.77398681640625,0.00575
-1.66259765625,0.0058000000000000005
-1.66290283203125,0.00585
-1.7230224609375,0.0059
-1.6619873046875,0.00595
-1.64764404296875,0.006
-2.0111083984375,0.006050000000000001
-1.92230224609375,0.0061
-1.76971435546875,0.00615
-1.9464111328125,0.006200000000000001
-1.77398681640625,0.00625
-2.10205078125,0.0063
-1.868896484375,0.006350000000000001
-2.35076904296875,0.0064
-1.82464599609375,0.00645
-1.68304443359375,0.006500000000000001
-1.636962890625,0.00655
-1.81427001953125,0.0066
-1.84814453125,0.0066500000000000005
-1.6815185546875,0.0067
-1.62567138671875,0.00675
-1.65496826171875,0.0068000000000000005
-1.783447265625,0.00685
-1.8646240234375,0.006900000000000001
-1.844482421875,0.0069500000000000004
-1.583251953125,0.007
-1.7437744140625,0.007050000000000001
-1.60308837890625,0.0071
-1.44500732421875,0.00715
-1.5533447265625,0.007200000000000001
-1.20147705078125,0.00725
-1.05743408203125,0.0073
-1.259765625,0.007350000000000001
-1.26373291015625,0.0074
-1.54205322265625,0.00745
-1.5374755859375,0.007500000000000001
-1.6107177734375,0.00755
-1.5679931640625,0.0076
-1.77337646484375,0.0076500000000000005
-2.008056640625,0.0077
-1.7010498046875,0.00775
-1.77490234375,0.0078000000000000005
-1.622314453125,0.007850000000000001
-1.38153076171875,0.0079
-1.8017578125,0.00795
-1.39617919921875,0.008
-1.26220703125,0.00805
-1.319580078125,0.0081
-1.42486572265625,0.008150000000000001
-1.46575927734375,0.0082
-1.36016845703125,0.00825
-1.57012939453125,0.0083
-1.4691162109375,0.00835
-1.52008056640625,0.008400000000000001
-1.30523681640625,0.008450000000000001
-1.56951904296875,0.0085
-1.38885498046875,0.00855
-1.3653564453125,0.0086
-1.67022705078125,0.00865
-1.4202880859375,0.008700000000000001
-1.6204833984375,0.00875
-1.65130615234375,0.0088
-1.4788818359375,0.00885
-1.49444580078125,0.0089
-1.94915771484375,0.00895
-1.7730712890625,0.009000000000000001
-1.80450439453125,0.00905
-1.77581787109375,0.0091
-1.63482666015625,0.00915
-1.42669677734375,0.0092
-1.50390625,0.009250000000000001
-1.7034912109375,0.009300000000000001
-1.51458740234375,0.00935
-1.47216796875,0.0094
-1.49322509765625,0.00945
-1.53533935546875,0.0095
-1.7486572265625,0.009550000000000001
-1.70806884765625,0.009600000000000001
-1.59576416015625,0.00965
-1.427001953125,0.0097
-1.7010498046875,0.00975
-1.4886474609375,0.0098
-1.572265625,0.009850000000000001
-1.466064453125,0.0099
-1.46575927734375,0.00995
-1.54144287109375,0.01
-1.3909912109375,0.01005
-1.5704345703125,0.010100000000000001
-1.30126953125,0.010150000000000001
-1.59698486328125,0.0102
-1.4263916015625,0.01025
-1.4361572265625,0.0103
-1.44012451171875,0.01035
-1.68701171875,0.010400000000000001
-1.63970947265625,0.010450000000000001
-1.678466796875,0.0105
-1.85882568359375,0.01055
-1.54571533203125,0.0106
-1.636962890625,0.01065
-1.5826416015625,0.010700000000000001
-1.66229248046875,0.010750000000000001
